ID,FATHER,MOTHER
NE95858,KR84485,NC11371
NE95859,KR84485,NC11371
NE96271,BJ05840,NC09857
NE96272,BJ05840,NC09857
NE96273,BJ05840,NC09857
NE96274,BJ05840,NC09857
NE96275,BJ05840,NC09857
NE96276,BJ05840,NC09857
NE96277,BJ05840,NC09857
NE96278,NE96472,NE93428
NE96279,NE96472,NE93428
NE96280,NE96472,NE93428
NE96281,NE96472,NE93428
NE96282,NE96472,NE93428
NE96283,NE96472,NE93428
NE96374,NC10314,NE92954
NE96375,NC10314,NE92954
NE96376,NC10314,NE92954
NE96377,NC10314,NE92954
NE96378,NC10314,NE92954
NE96379,NC10314,NE92954
NE96380,NC10314,NE92954
NE96381,NC10314,NE92954
NE96382,NC10314,NE92954
NE96557,NE95020,F_1702925
NE96558,NE95020,F_1702925
NE96559,NE95020,F_1702925
NE96560,NE95020,F_1702925
NE96561,NE95020,F_1702925
NE96562,NE95020,F_1702925
NE96563,NE95020,F_1702925
NE96564,NE95020,F_1702925
NE96701,A007832,NE96182
NE96702,A007832,NE96182
NE96703,A007832,NE96182
NE96704,A007832,NE96182
NE96705,A007832,NE96182
NE96706,A007832,NE96182
NE96707,A007832,NE96182
NE96708,A007832,NE96182
NE96709,A007832,NE96182
NE96759,BJ05960,NE95067
NE96760,BJ05960,NE95067
NE96761,BJ05960,NE95067
NE96762,BJ05960,NE95067
NE96763,BJ05960,NE95067
NE96764,BJ05960,NE95067
NE96765,BJ05960,NE95067
NE96766,BJ05960,NE95067
NE96767,BJ05960,NE95067
NK59021,BJ05840,NC09857
NK59022,BJ05840,NC09857
NK59023,BJ05840,NC09857
NK59024,BJ05840,NC09857
NK59025,BJ05840,NC09857
NK59026,BJ05840,NC09857
NK59260,NH38948,NE95049
NK59261,NH38948,NE95049
NK59262,NH38948,NE95049
NK59263,NH38948,NE95049
NK59264,NH38948,NE95049
NK59265,NH38948,NE95049
NK59266,NH38948,NE95049
NK59267,NH38948,NE95049
NK59268,NH38948,NE95049
NK59278,NE96470,NE95510
NK59279,NE96470,NE95510
NK59280,NE96470,NE95510
NK59281,NE96470,NE95510
NK59282,NE96470,NE95510
NK59283,NE96470,NE95510
NK59355,NE95619,NE95067
NK59356,NE95619,NE95067
NK59357,NE95619,NE95067
NK59358,NE95619,NE95067
NK59359,NE95619,NE95067
NK59360,NE95619,NE95067
NK59361,NE95619,NE95067
NK59362,NE95619,NE95067
NK59363,NE95619,NE95067
NK59364,NE95619,NE95067
NK59451,NE93189,NE93238
NK59452,NE93189,NE93238
NK59453,NE93189,NE93238
NK59454,NE93189,NE93238
NK59455,NE93189,NE93238
NK59456,NE93189,NE93238
NK59457,NE93189,NE93238
NK59458,NE93189,NE93238
NK59459,NE93189,NE93238
NK59460,NE93189,NE93238
NK59525,NE93189,NE93826
NK59526,NE93189,NE93826
NK59527,NE93189,NE93826
NK59528,NE93189,NE93826
NK59529,NE93189,NE93826
NK59530,NE93189,NE93826
NK59531,NE93189,NE93826
NK59532,NE93189,NE93826
NK59533,NE93189,NE93826
NK59534,NE93189,NE93826
NK59535,NC51999,NA22333
NK59536,NC51999,NA22333
NK59537,NC51999,NA22333
NK59538,NC51999,NA22333
NK59539,NC51999,NA22333
NK59540,NC51999,NA22333
NK59541,NC51999,NA22333
NK59542,NC51999,NA22333
NK59543,NC51999,NA22333
NK59544,NC51999,NA22333
NK59545,NC51999,NA22333
NK59546,NC51999,NA22333
NK59566,NA22988,KR84572
NK59567,NA22988,KR84572
NK59568,NA22988,KR84572
NK59569,NA22988,KR84572
NK59570,NA22988,KR84572
NK59571,NA22988,KR84572
NK59572,NA22988,KR84572
NK59573,NA22988,KR84572
NK59574,NA22988,KR84572
NK59575,NA22988,KR84572
NK59619,NH38945,NE93572
NK59620,NH38945,NE93572
NK59621,NH38945,NE93572
NK59622,NH38945,NE93572
NK59623,NH38945,NE93572
NK59624,NH38945,NE93572
NK59625,NH38945,NE93572
NK59761,NE93595,NC11368
NK59762,NE93595,NC11368
NK59763,NE93595,NC11368
NK59764,NE93595,NC11368
NK59765,NE93595,NC11368
NK59766,NE93595,NC11368
NK59767,NE93595,NC11368
NK59768,NE93595,NC11368
NK59769,NE93595,NC11368
NK59801,NE96179,NE96300
NK59802,NE96179,NE96300
NK59803,NE96179,NE96300
NK59804,NE96179,NE96300
NK59805,NE96179,NE96300
NK59806,NE96179,NE96300
NK59807,NE96179,NE96300
NK59808,NC51999,NA22333
NK59809,NC51999,NA22333
NK59810,NC51999,NA22333
NK59811,NC51999,NA22333
NK59812,NC51999,NA22333
NK59813,NC51999,NA22333
NK59814,NC51999,NA22333
NK59815,NC51999,NA22333
NK59816,NC51999,NA22333
NK59817,NC51999,NA22333
NK59851,NE93707,B067129
NK59852,NE93707,B067129
NK59853,NE93707,B067129
NK59854,NE93707,B067129
NK59855,NE93707,B067129
NK59856,NE93707,B067129
NK59857,NE93707,B067129
NK59858,NE93707,B067129
NK59990,NK59671,NE93709
NK59991,NK59671,NE93709
NK59992,NK59671,NE93709
NK59993,NK59671,NE93709
NK59994,NK59671,NE93709
NK59995,NK59671,NE93709
NN30094,NE93701,B067128
NN30095,NE93701,B067128
NN30096,NE93701,B067128
NN30097,NE93701,B067128
NN30098,NE93701,B067128
NN30099,NE93701,B067128
NN30100,NE93701,B067128
NN30101,NE93701,B067128
NN30102,NE93701,B067128
NN30135,NH38948,F_485646
NN30136,NH38948,F_485646
NN30137,NH38948,F_485646
NN30138,NH38948,F_485646
NN30139,NH38948,F_485646
NN30140,NE96622,NK59522
NN30141,NE96622,NK59522
NN30142,NE96622,NK59522
NN30143,NE96622,NK59522
NN30144,NE96622,NK59522
NN30145,NE96622,NK59522
NN30146,NE96622,NK59522
NN30147,NE96622,NK59522
NN30148,NE96622,NK59522
NN30149,NE96622,NK59522
NN30150,NE96622,NK59522
NN30180,NK59676,NE96619
NN30181,NK59676,NE96619
NN30182,NK59676,NE96619
NN30183,NK59676,NE96619
NN30184,NK59676,NE96619
NN30185,NK59676,NE96619
NN30186,NK59676,NE96619
NN30187,NK59676,NE96619
NN30188,NK59676,NE96619
NN30189,NK59676,NE96619
NN34207,NE94200,NE96330
NN34208,NE94200,NE96330
NN34209,NE94200,NE96330
NN34210,NE94200,NE96330
NN34211,NE94200,NE96330
NN34212,NE94200,NE96330
NN34213,NE94200,NE96330
NN34214,NE94200,NE96330
NN34273,NE95730,A007878
NN34274,NE95730,A007878
NN34275,NE95730,A007878
NN34276,NE95730,A007878
NN34286,NE96428,A007880
NN34287,NE96428,A007880
NN34288,NE96428,A007880
NN34289,NE96428,A007880
NN34290,NE96428,A007880
NN34291,NE96428,A007880
NN34292,NE96428,A007880
NN34414,NE95723,A007879
NN34415,NE95723,A007879
NN34416,NE95723,A007879
NN34417,NE95723,A007879
NN34418,NE95723,A007879
NN34419,NE95723,A007879
NN34420,NE95723,A007879
NN34545,NE95020,NE95603
NN34546,NE95020,NE95603
NN34547,NE95020,NE95603
NN34548,NE95020,NE95603
NN34549,NE95020,NE95603
NN34550,NE95020,NE95603
NN34551,NE95020,NE95603
NN34601,M_482576,NE96512
NN34602,M_482576,NE96512
NN34603,M_482576,NE96512
NN34690,NE93667,NE96330
NN34691,NE93667,NE96330
NN34692,NE93667,NE96330
NN34693,NE93667,NE96330
NN34694,NE93667,NE96330
NN34695,NE93667,NE96330
NN34696,NE93667,NE96330
NN34697,NE93667,NE96330
NN34698,NE93667,NE96330
NN34848,VB55370,NN86973
NN34849,VB55370,NN86973
NN34850,VB55370,NN86973
NN34858,C695214,NN86973
NN34859,C695214,NN86973
NN34860,C695214,NN86973
NN34861,C695214,NN86973
NN34862,C695214,NN86973
NN34863,C695214,NN86973
NN34864,C695214,NN86973
NN34865,C695214,NN86973
NN35010,NE93594,NE93706
NN35011,NE93594,NE93706
NN35012,NE93594,NE93706
NN35013,NE93594,NE93706
NN35014,NE93594,NE93706
NN35015,NE93594,NE93706
NN35016,NE93594,NE93706
NN35017,NE93594,NE93706
NN35018,NE93594,NE93706
NN35316,NH38948,NN35283
NN35317,NH38948,NN35283
NN35318,NH38948,NN35283
NN35319,NH38948,NN35283
NN35331,NE93835,NC11367
NN35332,NE93835,NC11367
NN35333,NE93835,NC11367
NN35334,NE93835,NC11367
NN35335,NE93835,NC11367
NN35336,NE93835,NC11367
NN35337,NE93835,NC11367
NN35338,NE93835,NC11367
NN35339,NE93835,NC11367
NN35340,NE93835,NC11367
NN35341,NE93835,NC11367
NN35342,NE93835,NC11367
NN35343,NE93835,NC11367
NN35350,NE95928,NK59983
NN35351,NE95928,NK59983
NN35352,NE95928,NK59983
NN35353,NE95928,NK59983
NN35354,NE95928,NK59983
NN35355,NE95928,NK59983
NN35356,NE95928,NK59983
NN35357,NE95928,NK59983
NN35401,A007126,NK59901
NN35402,A007126,NK59901
NN35403,A007126,NK59901
NN35404,A007126,NK59901
NN35405,A007126,NK59901
NN35406,A007126,NK59901
NN35407,A007126,NK59901
NN35472,A725178,NK59522
NN35473,A725178,NK59522
NN35474,A725178,NK59522
NN35476,A725178,NK59522
NN35477,A725178,NK59522
NN35478,A725178,NK59522
NN35479,A725178,NK59522
NN35480,A725178,NK59522
NN35481,A725178,NK59522
NN35482,A725178,NK59522
NN35483,A725178,NK59522
NN35510,C695241,NN35429
NN35511,C695241,NN35429
NN35512,C695241,NN35429
NN35513,C695241,NN35429
NN35514,C695241,NN35429
NN35515,C695241,NN35429
NN35523,C695214,NN86973
NN35524,C695214,NN86973
NN35525,C695214,NN86973
NN35526,C695214,NN86973
NN35527,C695214,NN86973
NN35809,NH38948,C695561
NN35810,NH38948,C695561
NN35811,NH38948,C695561
NN35812,NH38948,C695561
NN35813,NH38948,C695561
NN35814,NH38948,C695561
NN35815,NH38948,C695561
NN35816,NH38948,C695561
NN35817,NH38948,C695561
NN35818,NH38948,C695561
NN35819,NH38948,C695561
NN86051,A725742,NN34503
NN86052,A725742,NN34503
NN86053,A725742,NN34503
NN86054,A725742,NN34503
NN86055,A725742,NN34503
NN86056,A725742,NN34503
NN86301,NH38948,NN35283
NN86302,NH38948,NN35283
NN86303,NH38948,NN35283
NN86304,NH38948,NN35283
NN86305,NH38948,NN35283
NN86306,NH38948,NN35283
NN86307,NH38948,NN35283
NN86308,NH38948,NN35283
NN86309,NH38948,NN35283
NN86358,NE93814,NK59205
NN86359,NE93814,NK59205
NN86360,NE93814,NK59205
NN86361,NE93814,NK59205
NN86362,NE93814,NK59205
NN86363,NE93814,NK59205
NN86364,NE93814,NK59205
NN86365,NE93814,NK59205
NN86366,NK59498,F_697870
NN86367,NK59498,F_697870
NN86368,NK59498,F_697870
NN86369,NK59498,F_697870
NN86370,NK59498,F_697870
NN86371,NK59498,F_697870
NN86372,NK59498,F_697870
NN86476,NN86612,C375684
NN86477,NN86612,C375684
NN86478,NN86612,C375684
NN86479,NN86612,C375684
NN86480,NN86612,C375684
NN86601,NE94200,NE96330
NN86602,NE94200,NE96330
NN86603,NE94200,NE96330
NN86604,NE94200,NE96330
NN86605,NE94200,NE96330
NN86606,NE94200,NE96330
NN86607,NE94200,NE96330
NN86608,NE94200,NE96330
NN86609,NE94200,NE96330
NN86610,NE94200,NE96330
NN86932,NE93908,NN34702
NN86933,NE93908,NN34702
NN86934,NE93908,NN34702
NN86935,NE93908,NN34702
NN86936,NE93908,NN34702
NN86937,NE93908,NN34702
NN86995,A725742,NN34503
NN86996,A725742,NN34503
NN86997,A725742,NN34503
NN86998,A725742,NN34503
NN86999,A725742,NN34503
NN87000,A725742,NN34503
NN87233,NK59475,NN30072
NN87234,NK59475,NN30072
NN87235,NK59475,NN30072
NN87236,NK59475,NN30072
NN87237,NK59475,NN30072
NN87393,NE93814,NK59205
NN87394,NE93814,NK59205
NN87395,NE93814,NK59205
NN87396,NE93814,NK59205
NN87397,NE93814,NK59205
NN87398,NE93814,NK59205
NN87644,NK59498,NN34341
NN87645,NK59498,NN34341
NN87646,NK59498,NN34341
NN87647,NK59498,NN34341
NN87648,NK59498,NN34341
NN87649,NK59498,NN34341
NN88109,NE93663,NN35429
NN88110,NE93663,NN35429
NN88111,NE93663,NN35429
NN88112,NE93663,NN35429
NN88113,NE93663,NN35429
NN88123,NN30007,B069557
NN88124,NN30007,B069557
NN88125,NN30007,B069557
NN88126,NN30007,B069557
NN88127,NN30007,B069557
NN88915,M_737551,NN34702
NN88916,M_737551,NN34702
NN88917,M_737551,NN34702
NN88918,M_737551,NN34702
NN88919,M_737551,NN34702
NN88920,M_737551,NN34702
NN88921,M_737551,NN34702
NN88922,M_737551,NN34702
NN88923,M_737551,NN34702
NN88924,M_737551,NN34702
TA15064,VN85459,N200662
TA15065,VN85459,N200662
TA15066,VN85459,N200662
TA15733,VR91458,VR26025
TA15734,VR91458,VR26025
TA15735,VR91458,VR26025
TA15736,VR91458,VR26025
TA15737,VR91458,VR26025
TA15738,VR91458,VR26025
TA15739,VR91458,VR26025
TA15740,VR91458,VR26025
TA15741,VR91458,VR26025
TA15742,VR91458,VR26025
TA15974,TB26601,TC58284
TA15975,TB26601,TC58284
TA15976,TB26601,TC58284
TA15977,TB26601,TC58284
TA15978,TB26601,TC58284
TA15979,TB26601,TC58284
TA15980,TB26601,TC58284
TA15981,TB26601,TC58284
TA16081,VN87383,VF64440
TA16082,VN87383,VF64440
TA16083,VN87383,VF64440
TA16084,VN87383,VF64440
TA16085,VN87383,VF64440
TA16086,VN87383,VF64440
TA16087,VN87383,VF64440
TA16088,VN87383,VF64440
TA16089,VN87383,VF64440
TA16090,VN87383,VF64440
TB21545,R639001,VT33544
TB21546,R639001,VT33544
TB21547,R639001,VT33544
TB21548,R639001,VT33544
TB21549,R639001,VT33544
TB21550,R639001,VT33544
TB21551,R639001,VT33544
TB21552,R639001,VT33544
TB21635,VN87383,VF64440
TB21636,VN87383,VF64440
TB21637,VN87383,VF64440
TB21638,VN87383,VF64440
TB21639,VN87383,VF64440
TB21640,VN87383,VF64440
TB21641,VN87383,VF64440
TB21642,VN87383,VF64440
TB21643,VN87383,VF64440
TB21644,VN87383,VF64440
TB21656,K604575,VS84595
TB21657,K604575,VS84595
TB21658,K604575,VS84595
TB21659,K604575,VS84595
TB21660,K604575,VS84595
TB21661,K604575,VS84595
TB21662,K604575,VS84595
TB27337,VF63414,N199406
TB27338,VF63414,N199406
TB27339,VF63414,N199406
TB27340,VF63414,N199406
TB27341,VF63414,N199406
TC58842,TC58178,H300625
TC58843,TC58178,H300625
TC58845,TC58178,H300625
TC58848,TC58178,H300625
TC58849,TC58178,H300625
TC58858,TC58178,H300625
TC58859,TC58178,H300625
TC58864,TC58178,H300625
TC59125,M_20051W2,TC58172
TC59126,M_20051W2,TC58172
TC59127,M_20051W2,TC58172
TC59128,M_20051W2,TC58172
TC59129,M_20051W2,TC58172
TC59220,TC58168,T640321
TC59221,TC58168,T640321
TC59222,TC58168,T640321
TC59223,TC58168,T640321
TC59224,TC58168,T640321
TC59225,TC58168,T640321
TC59226,TC58168,T640321
TC59475,VS83115,TE80407
TC59476,VS83115,TE80407
TC59477,VS83115,TE80407
TC59478,VS83115,TE80407
TC59479,VS83115,TE80407
TC59480,VS83115,TE80407
TC59481,VS83115,TE80407
TC59482,VS83115,TE80407
TC59984,TC58178,R639118
TC59985,TC58178,R639118
TC59986,TC58178,R639118
TC59987,TC58178,R639118
TC59988,TC58178,R639118
TC59989,TC58178,R639118
TC59990,TC58178,R639118
TE79245,TA15836,P812089
TE79246,TA15836,P812089
TE79247,TA15836,P812089
TE79248,TA15836,P812089
TE79249,TA15836,P812089
TE79780,VF63410,TB26696
TE79781,VF63410,TB26696
TE79782,VF63410,TB26696
TE79783,VF63410,TB26696
TE79784,VF63410,TB26696
TE79785,VF63410,TB26696
TE79786,VF63410,TB26696
TE79787,VF63410,TB26696
TE80522,VT33790,VF63805
TE80523,VT33790,VF63805
TE80524,VT33790,VF63805
TE80525,VT33790,VF63805
TE80526,VT33790,VF63805
TE80527,VT33790,VF63805
TE80528,VT33790,VF63805
TE80529,VT33790,VF63805
TE80591,H300640,VT33786
TE80592,H300640,VT33786
TE80593,H300640,VT33786
TE80594,H300640,VT33786
TE80595,H300640,VT33786
TE80596,H300640,VT33786
TE80597,H300640,VT33786
TE80598,H300640,VT33786
TE80599,H300640,VT33786
TE80600,H300640,VT33786
TJ24318,TC58178,R639189
TJ24319,TC58178,R639189
TJ24320,TC58178,R639189
TJ24321,TC58178,R639189
TJ24322,TC58178,R639189
TJ24323,TC58178,R639189
TJ24324,TC58178,R639189
TJ24325,TC58178,R639189
TJ24326,TC58178,R639189
TJ24356,T177743,TC59701
TJ24357,T177743,TC59701
TJ24358,T177743,TC59701
TJ24359,T177743,TC59701
TJ24360,T177743,TC59701
TJ26096,TK26071,T640100
TJ26097,TK26071,T640100
TJ26098,TK26071,T640100
TJ26099,TK26071,T640100
TJ26100,TK26071,T640100
TJ26207,TK26071,T640100
TJ26208,TK26071,T640100
TJ26275,TA15836,TC59631
TJ26276,TA15836,TC59631
TJ26277,TA15836,TC59631
TJ26278,TA15836,TC59631
TJ26279,TA15836,TC59631
TJ26280,TA15836,TC59631
TJ26281,TA15836,TC59631
TJ26282,TA15836,TC59631
TJ26283,TA15836,TC59631
TJ26758,M_20071MP43,TK27162
TJ26759,M_20071MP43,TK27162
TJ26760,M_20071MP43,TK27162
TJ26761,M_20071MP43,TK27162
TJ27439,TK27500,T177665
TJ27443,TK27500,T177665
TJ27444,TK27500,T177665
TJ27445,TK27500,T177665
TJ27447,TK27500,T177665
TJ27480,T640371,TK26156
TJ27481,T640371,TK26156
TJ27482,T640371,TK26156
TJ27483,T640371,TK26156
TJ27484,T640371,TK26156
TJ27485,T640371,TK26156
TJ27486,T640371,TK26156
TK25691,TE79656,N199380
TK25692,TE79656,N199380
TK25693,TE79656,N199380
TK25694,TE79656,N199380
TK25695,TE79656,N199380
TK25696,TE79656,N199380
TK26008,TB26601,P439044
TK26009,TB26601,P439044
TK26010,TB26601,P439044
TK26011,TB26601,P439044
TK26012,TB26601,P439044
TK26013,TB26601,P439044
TK26014,TB26601,P439044
TK26560,TE80345,TE80006
TK26561,TE80345,TE80006
TK26562,TE80345,TE80006
TK26563,TE80345,TE80006
TK26564,TE80345,TE80006
TK26565,TE80345,TE80006
TK26566,T176813,TC58563
TK26567,T176813,TC58563
TK26568,T176813,TC58563
TK26569,T176813,TC58563
TK26570,T176813,TC58563
TK26571,T176813,TC58563
TK26572,T176813,TC58563
TK26573,T176813,TC58563
TK26804,VR98227,R639233
TK26805,VR98227,R639233
TK26806,VR98227,R639233
TK26807,VR98227,R639233
TK26808,VR98227,R639233
TK26809,VR98227,R639233
TK26810,VR98227,R639233
TK26811,VR98227,R639233
TK26812,VR98227,R639233
TK26946,TC59923,N199087
TK26950,TC59923,N199087
TK26951,TC59923,N199087
TK26953,TC59923,N199087
TK26974,TC59923,N199087
TK26975,TC59923,N199087
TK26976,TC59923,N199087
TK26977,TC59923,N199087
TK27756,TC59182,TC59645
TK27757,TC59182,TC59645
TK27758,TC59182,TC59645
TK27759,TC59182,TC59645
TK27760,TC59182,TC59645
TK27761,TC59182,TC59645
TK27768,TK26114,N201000
TK27769,TK26114,N201000
TK27770,TK26114,N201000
TK27771,TK26114,N201000
TK27772,TK26114,N201000
TK27773,TK26114,N201000
TK27774,TK26114,N201000
TK27775,TK26114,N201000
TL36175,TP25627,L315436
TL36176,TP25627,L315436
TL36177,TP25627,L315436
TL36178,TP25627,L315436
TL36179,TP25627,L315436
TL36180,TP25627,L315436
TL36447,N199973,TC59701
TL36448,N199973,TC59701
TL36449,N199973,TC59701
TL36450,N199973,TC59701
TL36451,N199973,TC59701
TL36452,N199973,TC59701
TL36499,TJ27872,J644930
TL37178,TB26601,TC58284
TL37179,TB26601,TC58284
TL37180,TB26601,TC58284
TL37185,TB26601,TC58284
TL37188,TB26601,TC58284
TL37190,TB26601,TC58284
TL37191,TB26601,TC58284
TL37192,TB26601,TC58284
TL37580,T640806,TC58655
TL37581,T640806,TC58655
TL37582,T640806,TC58655
TL37583,T640806,TC58655
TL37584,T640806,TC58655
TL37585,T640806,TC58655
TL37586,T640806,TC58655
TL38285,TJ24516,TJ24598
TL38286,TJ24516,TJ24598
TL38287,TJ24516,TJ24598
TL38288,TJ24516,TJ24598
TL38289,TJ24516,TJ24598
TL38290,TJ24516,TJ24598
TL38291,TJ24516,TJ24598
TL38716,TJ27872,J644930
TL38717,TJ27872,J644930
TL39626,T640371,TK26156
TL39627,T640371,TK26156
TL39628,T640371,TK26156
TL39629,T640371,TK26156
TL39630,T640371,TK26156
TL39631,T640371,TK26156
TL39632,T640371,TK26156
TP25019,TK26924,VE32625
TP25020,TK26924,VE32625
TP25021,TK26924,VE32625
TP25022,TK26924,VE32625
TP25023,TK26924,VE32625
TP25024,TK26924,VE32625
TP25025,TK26924,VE32625
TP25049,TJ24503,X239904
TP25050,TJ24503,X239904
TP25051,TJ24503,X239904
TP25052,TJ24503,X239904
TP25053,TJ24503,X239904
TP25054,TJ24503,X239904
TP25055,TJ24503,X239904
TP25056,TJ24503,X239904
TP25057,TJ24503,X239904
TP25058,TJ24503,X239904
TP25580,VH81892,TC58655
TP25581,VH81892,TC58655
TP25582,VH81892,TC58655
TP25583,VH81892,TC58655
TP25584,VH81892,TC58655
TP25585,VH81892,TC58655
TP25586,VH81892,TC58655
TP25587,VH81892,TC58655
TP25588,VH81892,TC58655
TP25589,VH81892,TC58655
TP28018,TP25628,L315423
TP28019,TP25628,L315423
TP28020,TP25628,L315423
TP28021,TP25628,L315423
TP28022,TP25628,L315423
TP28023,TP25628,L315423
TP28124,TL37735,TP25617
TP28125,TL37735,TP25617
TP28126,TL37735,TP25617
TP28127,TL37735,TP25617
TP28128,TL37735,TP25617
TP28169,X235604,TL36466
TP28170,X235604,TL36466
TP28171,X235604,TL36466
TP28172,X235604,TL36466
TP28173,X235604,TL36466
TP28174,X235604,TL36466
TP28175,X235604,TL36466
TP28601,TJ24516,TJ24598
TP28602,TJ24516,TJ24598
TP28603,TJ24516,TJ24598
TP28604,TJ24516,TJ24598
TP28605,TJ24516,TJ24598
TP28606,TJ24516,TJ24598
TP28607,TJ24516,TJ24598
TP28608,TJ24516,TJ24598
TP28609,TJ24516,TJ24598
TP28610,TJ24516,TJ24598
TP28620,TB26601,P439598
TP28621,TB26601,P439598
TP28622,TB26601,P439598
TP28623,TB26601,P439598
TP28624,TB26601,P439598
TP28625,TB26601,P439598
TP28626,TB26601,P439598
TP28728,TC59195,F_20091EX62C
TP28729,TC59195,F_20091EX62C
TP28730,TC59195,F_20091EX62C
TP28731,TC59195,F_20091EX62C
TP28732,TC59195,F_20091EX62C
TP28733,TC59195,F_20091EX62C
TP28734,TC59195,F_20091EX62C
TP28852,TL37132,X239723
TP28853,TL37132,X239723
TP28854,TL37132,X239723
TP28855,TL37132,X239723
TP28856,TL37132,X239723
TP28857,TL37132,X239723
TP28858,TL37132,X239723
TP28859,TL37132,X239723
TP28860,TL37132,X239723
TP28861,TL37132,X239723
TP41663,X237912,TL36390
TP41664,X237912,TL36390
TP41665,X237912,TL36390
TP41666,X237912,TL36390
TP41667,X237912,TL36390
TP41668,X237912,TL36390
TP41669,X237912,TL36390
TP41670,X237912,TL36390
TP41671,X237912,TL36390
TP41672,X237912,TL36390
TP41704,TJ27916,X237914
TP41705,TJ27916,X237914
TP41706,TJ27916,X237914
TP41707,TJ27916,X237914
TP41708,TJ27916,X237914
TP41709,TJ27916,X237914
TP41710,TJ27916,X237914
TP41711,TJ27916,X237914
TP41712,TJ27916,X237914
TP41713,TJ27916,X237914
TP41736,X237905,TK26692
TP41737,X237905,TK26692
TP41738,X237905,TK26692
TP41739,X237905,TK26692
TR40150,TP41557,X239965
TR40151,TP41557,X239965
TR40152,TP41557,X239965
TR40153,TP41557,X239965
TR40154,TP41557,X239965
TR40155,TP41557,X239965
TR40156,TP41557,X239965
TR40157,TP41557,X239965
TR40158,TP41557,X239965
TR40159,TP41557,X239965
TR40731,TL37132,X239723
TR40732,TL37132,X239723
TR40733,TL37132,X239723
TR40734,TL37132,X239723
TR40735,TL37132,X239723
TR40736,TL37132,X239723
TR40737,TL37132,X239723
TR40738,TL37132,X239723
TR40739,TL37132,X239723
TR40740,TL37132,X239723
TR40757,TC59195,TC58632
TR40758,TC59195,TC58632
TR40759,TC59195,TC58632
TR40760,TC59195,TC58632
TR40761,TC59195,TC58632
TR42095,VH81892,TC58655
TR42096,VH81892,TC58655
TR42097,VH81892,TC58655
TR42098,VH81892,TC58655
TR42099,VH81892,TC58655
TR42100,VH81892,TC58655
TR42101,VH81892,TC58655
TR42102,VH81892,TC58655
TR42103,VH81892,TC58655
TR42340,TJ24718,TL37756
TR42341,TJ24718,TL37756
TR42342,TJ24718,TL37756
TR42343,TJ24718,TL37756
TR42344,TJ24718,TL37756
TR42345,TJ24718,TL37756
TR42346,TJ24718,TL37756
TR42347,TJ24718,TL37756
TR44146,TJ27916,X235600
TR44147,TJ27916,X235600
TR44148,TJ27916,X235600
TR44149,TJ27916,X235600
TR44150,TJ27916,X235600
TR44151,TJ27916,X235600
TR44152,TJ27916,X235600
TR44153,TJ27916,X235600
TR44154,TJ27916,X235600
VB54066,NE93721,NN86070
VB54067,NE93721,NN86070
VB54068,NE93721,NN86070
VB54069,NE93721,NN86070
VB54070,NE93721,NN86070
VB54071,NE93721,NN86070
VB54072,NE93721,NN86070
VB54073,NE93721,NN86070
VB54074,NE93721,NN86070
VB54098,NE93814,NK59205
VB54121,NK59498,E067897
VB54122,NK59498,E067897
VB54123,NK59498,E067897
VB54124,NK59498,E067897
VB54125,NK59498,E067897
VB54126,NK59498,E067897
VB54127,NK59498,E067897
VB54128,NK59498,E067897
VB54271,NN30004,C695590
VB54272,NN30004,C695590
VB54273,NN30004,C695590
VB54274,NN30004,C695590
VB54275,NN30004,C695590
VB54276,NN30004,C695590
VB54277,NN30004,C695590
VB54278,NN30004,C695590
VB54443,C696477,NN34702
VB54444,C696477,NN34702
VB54445,C696477,NN34702
VB54446,C696477,NN34702
VB54447,C696477,NN34702
VB54448,C696477,NN34702
VB54449,C696477,NN34702
VB54450,C696477,NN34702
VB54624,NK59498,E067897
VB54625,NK59498,E067897
VB54626,NK59498,E067897
VB54627,NK59498,E067897
VB54628,NK59498,E067897
VB54629,NK59498,E067897
VB54630,NK59498,E067897
VB54631,NK59498,E067897
VB54632,NK59498,E067897
VB54633,NK59498,E067897
VB54736,NN86612,C716486
VB54737,NN86612,C716486
VB54738,NN86612,C716486
VB54739,NN86612,C716486
VB54740,NN86612,C716486
VB54741,NN86612,C716486
VB54742,NN86612,C716486
VB55796,VH99865,H300523
VB55797,VH99865,H300523
VB55798,VH99865,H300523
VB55799,VH99865,H300523
VB55800,VH99865,H300523
VE26189,VE26931,F_2246246
VE26190,VE26931,F_2246246
VE26191,VE26931,F_2246246
VE26192,VE26931,F_2246246
VE26193,VE26931,F_2246246
VE26194,VE26931,F_2246246
VE26195,VE26931,F_2246246
VE26196,VE26931,F_2246246
VE26197,VE26931,F_2246246
VE26198,VE26931,F_2246246
VE26199,VE26931,F_2246246
VE26200,VE26931,F_2246246
VE26331,VE33531,VC47320
VE26332,VE33531,VC47320
VE26333,VE33531,VC47320
VE26334,VE33531,VC47320
VE26335,VE33531,VC47320
VE26336,VE33531,VC47320
VE26337,VE33531,VC47320
VE26338,VE33531,VC47320
VE26339,VE33531,VC47320
VE26340,VE33531,VC47320
VE26448,VE27235,VE33108
VE26449,VE27235,VE33108
VE26450,VE27235,VE33108
VE26451,VE27235,VE33108
VE26452,VE27235,VE33108
VE26453,VE27235,VE33108
VE26575,NN86612,C716486
VE26576,NN86612,C716486
VE26577,NN86612,C716486
VE26578,NN86612,C716486
